"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","itemnum","reading_time","subject","comma","v2"
"exp","DashedSentence","24","","1524","Hande","Base","exp","10","38","1989","S[1]","0","1"
"exp","DashedSentence","23","wish.","1524","Hande","Base","exp","10","38","279","S[1]","0","1"
"exp","DashedSentence","22","my","1524","Hande","Base","exp","10","38","269","S[1]","0","1"
"exp","DashedSentence","21","fulfilled","1524","Hande","Base","exp","10","38","259","S[1]","0","1"
"exp","DashedSentence","20","night","1524","Hande","Base","exp","10","38","255","S[1]","0","1"
"exp","DashedSentence","19","last","1524","Hande","Base","exp","10","38","249","S[1]","0","1"
"exp","DashedSentence","18","see","1524","Hande","Base","exp","10","38","240","S[1]","0","1"
"exp","DashedSentence","17","to","1524","Hande","Base","exp","10","38","245","S[1]","0","1"
"exp","DashedSentence","16","went","1524","Hande","Base","exp","10","38","255","S[1]","0","1"
"exp","DashedSentence","15","area","1524","Hande","Base","exp","10","38","253","S[1]","0","1"
"exp","DashedSentence","14","the","1524","Hande","Base","exp","10","38","260","S[1]","0","1"
"exp","DashedSentence","13","from","1524","Hande","Base","exp","10","38","249","S[1]","0","1"
"exp","DashedSentence","12","remove","1524","Hande","Base","exp","10","38","260","S[1]","0","1"
"exp","DashedSentence","11","to","1524","Hande","Base","exp","10","38","257","S[1]","0","1"
"exp","DashedSentence","10","trying","1524","Hande","Base","exp","10","38","231","S[1]","0","1"
"exp","DashedSentence","9","was","1524","Hande","Base","exp","10","38","261","S[1]","0","1"
"exp","DashedSentence","8","police","1524","Hande","Base","exp","10","38","249","S[1]","0","1"
"exp","DashedSentence","7","the","1524","Hande","Base","exp","10","38","259","S[1]","0","1"
"exp","DashedSentence","6","who","1524","Hande","Base","exp","10","38","408","S[1]","0","1"
"exp","DashedSentence","5","girl","1524","Hande","Base","exp","10","38","210","S[1]","0","1"
"exp","DashedSentence","4","the","1524","Hande","Base","exp","10","38","357","S[1]","0","1"
"exp","DashedSentence","3","which","1524","Hande","Base","exp","10","38","229","S[1]","0","1"
"exp","DashedSentence","2","comet","1524","Hande","Base","exp","10","38","214","S[1]","0","1"
"exp","DashedSentence","1","The","1524","Hande","Base","exp","10","38","225","S[1]","0","1"
"exp","DashedSentence","14","customers.","1376","Danni","MissingVComma","exp","12","35","1248","S[1]","1","0"
"exp","DashedSentence","13","among","1376","Danni","MissingVComma","exp","12","35","263","S[1]","1","0"
"exp","DashedSentence","12","popular","1376","Danni","MissingVComma","exp","12","35","332","S[1]","1","0"
"exp","DashedSentence","11","was","1376","Danni","MissingVComma","exp","12","35","294","S[1]","1","0"
"exp","DashedSentence","10","recommended%2C","1376","Danni","MissingVComma","exp","12","35","278","S[1]","1","0"
"exp","DashedSentence","9","had","1376","Danni","MissingVComma","exp","12","35","289","S[1]","1","0"
"exp","DashedSentence","8","gourmet","1376","Danni","MissingVComma","exp","12","35","254","S[1]","1","0"
"exp","DashedSentence","7","the","1376","Danni","MissingVComma","exp","12","35","253","S[1]","1","0"
"exp","DashedSentence","6","who","1376","Danni","MissingVComma","exp","12","35","349","S[1]","1","0"
"exp","DashedSentence","5","baker%2C","1376","Danni","MissingVComma","exp","12","35","828","S[1]","1","0"
"exp","DashedSentence","4","the","1376","Danni","MissingVComma","exp","12","35","519","S[1]","1","0"
"exp","DashedSentence","3","which","1376","Danni","MissingVComma","exp","12","35","264","S[1]","1","0"
"exp","DashedSentence","2","dessert","1376","Danni","MissingVComma","exp","12","35","209","S[1]","1","0"
"exp","DashedSentence","1","The","1376","Danni","MissingVComma","exp","12","35","279","S[1]","1","0"
"exp","DashedSentence","19","artist.","1978","Hande","MissingVComma","exp","15","43","313","S[1]","1","0"
"exp","DashedSentence","18","local","1978","Hande","MissingVComma","exp","15","43","321","S[1]","1","0"
"exp","DashedSentence","17","a","1978","Hande","MissingVComma","exp","15","43","266","S[1]","1","0"
"exp","DashedSentence","16","by","1978","Hande","MissingVComma","exp","15","43","267","S[1]","1","0"
"exp","DashedSentence","15","created","1978","Hande","MissingVComma","exp","15","43","195","S[1]","1","0"
"exp","DashedSentence","14","was","1978","Hande","MissingVComma","exp","15","43","343","S[1]","1","0"
"exp","DashedSentence","13","exhibits%2C","1978","Hande","MissingVComma","exp","15","43","988","S[1]","1","0"
"exp","DashedSentence","12","its","1978","Hande","MissingVComma","exp","15","43","297","S[1]","1","0"
"exp","DashedSentence","11","improve","1978","Hande","MissingVComma","exp","15","43","323","S[1]","1","0"
"exp","DashedSentence","10","to","1978","Hande","MissingVComma","exp","15","43","311","S[1]","1","0"
"exp","DashedSentence","9","hired","1978","Hande","MissingVComma","exp","15","43","312","S[1]","1","0"
"exp","DashedSentence","8","gallery","1978","Hande","MissingVComma","exp","15","43","264","S[1]","1","0"
"exp","DashedSentence","7","the","1978","Hande","MissingVComma","exp","15","43","431","S[1]","1","0"
"exp","DashedSentence","6","who","1978","Hande","MissingVComma","exp","15","43","391","S[1]","1","0"
"exp","DashedSentence","5","curator%2C","1978","Hande","MissingVComma","exp","15","43","231","S[1]","1","0"
"exp","DashedSentence","4","the","1978","Hande","MissingVComma","exp","15","43","245","S[1]","1","0"
"exp","DashedSentence","3","which","1978","Hande","MissingVComma","exp","15","43","260","S[1]","1","0"
"exp","DashedSentence","2","painting","1978","Hande","MissingVComma","exp","15","43","202","S[1]","1","0"
"exp","DashedSentence","1","The","1978","Hande","MissingVComma","exp","15","43","272","S[1]","1","0"
"exp","DashedSentence","10","spilled.","2515","Jackson","MissingVComma","exp","18","11","349","S[1]","1","0"
"exp","DashedSentence","9","saved%2C","2515","Jackson","MissingVComma","exp","18","11","301","S[1]","1","0"
"exp","DashedSentence","8","fireman","2515","Jackson","MissingVComma","exp","18","11","305","S[1]","1","0"
"exp","DashedSentence","7","the","2515","Jackson","MissingVComma","exp","18","11","281","S[1]","1","0"
"exp","DashedSentence","6","who","2515","Jackson","MissingVComma","exp","18","11","344","S[1]","1","0"
"exp","DashedSentence","5","child%2C","2515","Jackson","MissingVComma","exp","18","11","270","S[1]","1","0"
"exp","DashedSentence","4","the","2515","Jackson","MissingVComma","exp","18","11","334","S[1]","1","0"
"exp","DashedSentence","3","which","2515","Jackson","MissingVComma","exp","18","11","338","S[1]","1","0"
"exp","DashedSentence","2","cup","2515","Jackson","MissingVComma","exp","18","11","311","S[1]","1","0"
"exp","DashedSentence","1","The","2515","Jackson","MissingVComma","exp","18","11","294","S[1]","1","0"
"exp","DashedSentence","17","tree.","3165","Will","Base","exp","21","26","243","S[1]","0","1"
"exp","DashedSentence","16","a","3165","Will","Base","exp","21","26","307","S[1]","0","1"
"exp","DashedSentence","15","into","3165","Will","Base","exp","21","26","210","S[1]","0","1"
"exp","DashedSentence","14","grew","3165","Will","Base","exp","21","26","195","S[1]","0","1"
"exp","DashedSentence","13","winter","3165","Will","Base","exp","21","26","193","S[1]","0","1"
"exp","DashedSentence","12","the","3165","Will","Base","exp","21","26","231","S[1]","0","1"
"exp","DashedSentence","11","for","3165","Will","Base","exp","21","26","255","S[1]","0","1"
"exp","DashedSentence","10","buried","3165","Will","Base","exp","21","26","335","S[1]","0","1"
"exp","DashedSentence","9","photographed","3165","Will","Base","exp","21","26","219","S[1]","0","1"
"exp","DashedSentence","8","student","3165","Will","Base","exp","21","26","270","S[1]","0","1"
"exp","DashedSentence","7","the","3165","Will","Base","exp","21","26","352","S[1]","0","1"
"exp","DashedSentence","6","which","3165","Will","Base","exp","21","26","311","S[1]","0","1"
"exp","DashedSentence","5","squirrel","3165","Will","Base","exp","21","26","247","S[1]","0","1"
"exp","DashedSentence","4","the","3165","Will","Base","exp","21","26","275","S[1]","0","1"
"exp","DashedSentence","3","which","3165","Will","Base","exp","21","26","571","S[1]","0","1"
"exp","DashedSentence","2","nut","3165","Will","Base","exp","21","26","230","S[1]","0","1"
"exp","DashedSentence","1","The","3165","Will","Base","exp","21","26","228","S[1]","0","1"
"exp","DashedSentence","14","bitter.","2034","Carmen","Base","exp","24","2","307","S[1]","0","1"
"exp","DashedSentence","13","tastes","2034","Carmen","Base","exp","24","2","202","S[1]","0","1"
"exp","DashedSentence","12","brewed","2034","Carmen","Base","exp","24","2","313","S[1]","0","1"
"exp","DashedSentence","11","week","2034","Carmen","Base","exp","24","2","265","S[1]","0","1"
"exp","DashedSentence","10","last","2034","Carmen","Base","exp","24","2","224","S[1]","0","1"
"exp","DashedSentence","9","hired","2034","Carmen","Base","exp","24","2","211","S[1]","0","1"
"exp","DashedSentence","8","owner","2034","Carmen","Base","exp","24","2","218","S[1]","0","1"
"exp","DashedSentence","7","the","2034","Carmen","Base","exp","24","2","250","S[1]","0","1"
"exp","DashedSentence","6","who","2034","Carmen","Base","exp","24","2","197","S[1]","0","1"
"exp","DashedSentence","5","barista","2034","Carmen","Base","exp","24","2","205","S[1]","0","1"
"exp","DashedSentence","4","the","2034","Carmen","Base","exp","24","2","216","S[1]","0","1"
"exp","DashedSentence","3","which","2034","Carmen","Base","exp","24","2","240","S[1]","0","1"
"exp","DashedSentence","2","coffee","2034","Carmen","Base","exp","24","2","243","S[1]","0","1"
"exp","DashedSentence","1","The","2034","Carmen","Base","exp","24","2","227","S[1]","0","1"
"exp","DashedSentence","12","brightly.","1956","Jackson","Base","exp","27","14","537","S[1]","0","1"
"exp","DashedSentence","11","roared","1956","Jackson","Base","exp","27","14","234","S[1]","0","1"
"exp","DashedSentence","10","built","1956","Jackson","Base","exp","27","14","260","S[1]","0","1"
"exp","DashedSentence","9","dispatched","1956","Jackson","Base","exp","27","14","267","S[1]","0","1"
"exp","DashedSentence","8","lieutenant","1956","Jackson","Base","exp","27","14","264","S[1]","0","1"
"exp","DashedSentence","7","the","1956","Jackson","Base","exp","27","14","271","S[1]","0","1"
"exp","DashedSentence","6","who","1956","Jackson","Base","exp","27","14","225","S[1]","0","1"
"exp","DashedSentence","5","scout","1956","Jackson","Base","exp","27","14","251","S[1]","0","1"
"exp","DashedSentence","4","the","1956","Jackson","Base","exp","27","14","271","S[1]","0","1"
"exp","DashedSentence","3","which","1956","Jackson","Base","exp","27","14","232","S[1]","0","1"
"exp","DashedSentence","2","campfire","1956","Jackson","Base","exp","27","14","223","S[1]","0","1"
"exp","DashedSentence","1","The","1956","Jackson","Base","exp","27","14","223","S[1]","0","1"
"exp","DashedSentence","19","supply.","2642","Matthew","Base","exp","30","18","2257","S[1]","0","1"
"exp","DashedSentence","18","insufficient","2642","Matthew","Base","exp","30","18","318","S[1]","0","1"
"exp","DashedSentence","17","to","2642","Matthew","Base","exp","30","18","291","S[1]","0","1"
"exp","DashedSentence","16","due","2642","Matthew","Base","exp","30","18","313","S[1]","0","1"
"exp","DashedSentence","15","down","2642","Matthew","Base","exp","30","18","378","S[1]","0","1"
"exp","DashedSentence","14","shut","2642","Matthew","Base","exp","30","18","377","S[1]","0","1"
"exp","DashedSentence","13","recommended","2642","Matthew","Base","exp","30","18","408","S[1]","0","1"
"exp","DashedSentence","12","had","2642","Matthew","Base","exp","30","18","292","S[1]","0","1"
"exp","DashedSentence","11","encountered","2642","Matthew","Base","exp","30","18","225","S[1]","0","1"
"exp","DashedSentence","10","had","2642","Matthew","Base","exp","30","18","223","S[1]","0","1"
"exp","DashedSentence","9","neighbor","2642","Matthew","Base","exp","30","18","232","S[1]","0","1"
"exp","DashedSentence","8","the","2642","Matthew","Base","exp","30","18","243","S[1]","0","1"
"exp","DashedSentence","7","who","2642","Matthew","Base","exp","30","18","343","S[1]","0","1"
"exp","DashedSentence","6","plumber","2642","Matthew","Base","exp","30","18","281","S[1]","0","1"
"exp","DashedSentence","5","helpful","2642","Matthew","Base","exp","30","18","286","S[1]","0","1"
"exp","DashedSentence","4","the","2642","Matthew","Base","exp","30","18","192","S[1]","0","1"
"exp","DashedSentence","3","which","2642","Matthew","Base","exp","30","18","330","S[1]","0","1"
"exp","DashedSentence","2","restaurant","2642","Matthew","Base","exp","30","18","333","S[1]","0","1"
"exp","DashedSentence","1","The","2642","Matthew","Base","exp","30","18","319","S[1]","0","1"
"exp","DashedSentence","13","returned.","2803","Will","MissingVComma","exp","32","23","1366","S[1]","1","0"
"exp","DashedSentence","12","was","2803","Will","MissingVComma","exp","32","23","349","S[1]","1","0"
"exp","DashedSentence","11","court%2C","2803","Will","MissingVComma","exp","32","23","318","S[1]","1","0"
"exp","DashedSentence","10","in","2803","Will","MissingVComma","exp","32","23","302","S[1]","1","0"
"exp","DashedSentence","9","sued","2803","Will","MissingVComma","exp","32","23","329","S[1]","1","0"
"exp","DashedSentence","8","man","2803","Will","MissingVComma","exp","32","23","237","S[1]","1","0"
"exp","DashedSentence","7","the","2803","Will","MissingVComma","exp","32","23","288","S[1]","1","0"
"exp","DashedSentence","6","who","2803","Will","MissingVComma","exp","32","23","311","S[1]","1","0"
"exp","DashedSentence","5","criminal","2803","Will","MissingVComma","exp","32","23","218","S[1]","1","0"
"exp","DashedSentence","4","the","2803","Will","MissingVComma","exp","32","23","232","S[1]","1","0"
"exp","DashedSentence","3","which","2803","Will","MissingVComma","exp","32","23","388","S[1]","1","0"
"exp","DashedSentence","2","vase%2C","2803","Will","MissingVComma","exp","32","23","343","S[1]","1","0"
"exp","DashedSentence","1","The","2803","Will","MissingVComma","exp","32","23","437","S[1]","1","0"
"exp","DashedSentence","11","melted.","1875","Carmen","MissingVComma","exp","35","7","457","S[1]","1","0"
"exp","DashedSentence","10","invited%2C","1875","Carmen","MissingVComma","exp","35","7","296","S[1]","1","0"
"exp","DashedSentence","9","professor","1875","Carmen","MissingVComma","exp","35","7","276","S[1]","1","0"
"exp","DashedSentence","8","the","1875","Carmen","MissingVComma","exp","35","7","347","S[1]","1","0"
"exp","DashedSentence","7","who","1875","Carmen","MissingVComma","exp","35","7","209","S[1]","1","0"
"exp","DashedSentence","6","presenter%2C","1875","Carmen","MissingVComma","exp","35","7","222","S[1]","1","0"
"exp","DashedSentence","5","the","1875","Carmen","MissingVComma","exp","35","7","320","S[1]","1","0"
"exp","DashedSentence","4","which","1875","Carmen","MissingVComma","exp","35","7","308","S[1]","1","0"
"exp","DashedSentence","3","cream","1875","Carmen","MissingVComma","exp","35","7","258","S[1]","1","0"
"exp","DashedSentence","2","ice","1875","Carmen","MissingVComma","exp","35","7","241","S[1]","1","0"
"exp","DashedSentence","1","The","1875","Carmen","MissingVComma","exp","35","7","342","S[1]","1","0"
"exp","DashedSentence","21","actress.","2614","Hande","MissingVBase","exp","38","40","455","S[1]","0","0"
"exp","DashedSentence","20","famous","2614","Hande","MissingVBase","exp","38","40","213","S[1]","0","0"
"exp","DashedSentence","19","a","2614","Hande","MissingVBase","exp","38","40","250","S[1]","0","0"
"exp","DashedSentence","18","to","2614","Hande","MissingVBase","exp","38","40","439","S[1]","0","0"
"exp","DashedSentence","17","addressed","2614","Hande","MissingVBase","exp","38","40","248","S[1]","0","0"
"exp","DashedSentence","16","been","2614","Hande","MissingVBase","exp","38","40","319","S[1]","0","0"
"exp","DashedSentence","15","had","2614","Hande","MissingVBase","exp","38","40","290","S[1]","0","0"
"exp","DashedSentence","14","party","2614","Hande","MissingVBase","exp","38","40","265","S[1]","0","0"
"exp","DashedSentence","13","garden","2614","Hande","MissingVBase","exp","38","40","228","S[1]","0","0"
"exp","DashedSentence","12","the","2614","Hande","MissingVBase","exp","38","40","264","S[1]","0","0"
"exp","DashedSentence","11","to","2614","Hande","MissingVBase","exp","38","40","299","S[1]","0","0"
"exp","DashedSentence","10","invited","2614","Hande","MissingVBase","exp","38","40","237","S[1]","0","0"
"exp","DashedSentence","9","neighbor","2614","Hande","MissingVBase","exp","38","40","295","S[1]","0","0"
"exp","DashedSentence","8","my","2614","Hande","MissingVBase","exp","38","40","278","S[1]","0","0"
"exp","DashedSentence","7","who","2614","Hande","MissingVBase","exp","38","40","198","S[1]","0","0"
"exp","DashedSentence","6","tenant","2614","Hande","MissingVBase","exp","38","40","195","S[1]","0","0"
"exp","DashedSentence","5","the","2614","Hande","MissingVBase","exp","38","40","266","S[1]","0","0"
"exp","DashedSentence","4","which","2614","Hande","MissingVBase","exp","38","40","288","S[1]","0","0"
"exp","DashedSentence","3","letter","2614","Hande","MissingVBase","exp","38","40","330","S[1]","0","0"
"exp","DashedSentence","2","love","2614","Hande","MissingVBase","exp","38","40","265","S[1]","0","0"
"exp","DashedSentence","1","The","2614","Hande","MissingVBase","exp","38","40","298","S[1]","0","0"
"exp","DashedSentence","19","","1547","Danni","MissingVBase","exp","41","32","1204","S[1]","0","0"
"exp","DashedSentence","18","thief.","1547","Danni","MissingVBase","exp","41","32","348","S[1]","0","0"
"exp","DashedSentence","17","a","1547","Danni","MissingVBase","exp","41","32","312","S[1]","0","0"
"exp","DashedSentence","16","by","1547","Danni","MissingVBase","exp","41","32","322","S[1]","0","0"
"exp","DashedSentence","15","stolen","1547","Danni","MissingVBase","exp","41","32","347","S[1]","0","0"
"exp","DashedSentence","14","was","1547","Danni","MissingVBase","exp","41","32","362","S[1]","0","0"
"exp","DashedSentence","13","praised","1547","Danni","MissingVBase","exp","41","32","320","S[1]","0","0"
"exp","DashedSentence","12","highly","1547","Danni","MissingVBase","exp","41","32","230","S[1]","0","0"
"exp","DashedSentence","11","had","1547","Danni","MissingVBase","exp","41","32","316","S[1]","0","0"
"exp","DashedSentence","10","director","1547","Danni","MissingVBase","exp","41","32","394","S[1]","0","0"
"exp","DashedSentence","9","museum","1547","Danni","MissingVBase","exp","41","32","225","S[1]","0","0"
"exp","DashedSentence","8","the","1547","Danni","MissingVBase","exp","41","32","228","S[1]","0","0"
"exp","DashedSentence","7","who","1547","Danni","MissingVBase","exp","41","32","250","S[1]","0","0"
"exp","DashedSentence","6","artist","1547","Danni","MissingVBase","exp","41","32","240","S[1]","0","0"
"exp","DashedSentence","5","talented","1547","Danni","MissingVBase","exp","41","32","224","S[1]","0","0"
"exp","DashedSentence","4","the","1547","Danni","MissingVBase","exp","41","32","215","S[1]","0","0"
"exp","DashedSentence","3","which","1547","Danni","MissingVBase","exp","41","32","299","S[1]","0","0"
"exp","DashedSentence","2","painting","1547","Danni","MissingVBase","exp","41","32","346","S[1]","0","0"
"exp","DashedSentence","1","The","1547","Danni","MissingVBase","exp","41","32","363","S[1]","0","0"
"exp","DashedSentence","11","broken.","1817","Carmen","MissingVBase","exp","44","4","1164","S[1]","0","0"
"exp","DashedSentence","10","was","1817","Carmen","MissingVBase","exp","44","4","324","S[1]","0","0"
"exp","DashedSentence","9","walked","1817","Carmen","MissingVBase","exp","44","4","285","S[1]","0","0"
"exp","DashedSentence","8","woman","1817","Carmen","MissingVBase","exp","44","4","311","S[1]","0","0"
"exp","DashedSentence","7","the","1817","Carmen","MissingVBase","exp","44","4","502","S[1]","0","0"
"exp","DashedSentence","6","which","1817","Carmen","MissingVBase","exp","44","4","215","S[1]","0","0"
"exp","DashedSentence","5","dog","1817","Carmen","MissingVBase","exp","44","4","230","S[1]","0","0"
"exp","DashedSentence","4","the","1817","Carmen","MissingVBase","exp","44","4","286","S[1]","0","0"
"exp","DashedSentence","3","which","1817","Carmen","MissingVBase","exp","44","4","347","S[1]","0","0"
"exp","DashedSentence","2","ball","1817","Carmen","MissingVBase","exp","44","4","202","S[1]","0","0"
"exp","DashedSentence","1","The","1817","Carmen","MissingVBase","exp","44","4","267","S[1]","0","0"
"exp","DashedSentence","18","grandfather.","2590","Hande","MissingVComma","exp","47","39","274","S[1]","1","0"
"exp","DashedSentence","17","his","2590","Hande","MissingVComma","exp","47","39","250","S[1]","1","0"
"exp","DashedSentence","16","by","2590","Hande","MissingVComma","exp","47","39","246","S[1]","1","0"
"exp","DashedSentence","15","planted","2590","Hande","MissingVComma","exp","47","39","210","S[1]","1","0"
"exp","DashedSentence","14","was","2590","Hande","MissingVComma","exp","47","39","772","S[1]","1","0"
"exp","DashedSentence","13","media%2C","2590","Hande","MissingVComma","exp","47","39","246","S[1]","1","0"
"exp","DashedSentence","12","social","2590","Hande","MissingVComma","exp","47","39","294","S[1]","1","0"
"exp","DashedSentence","11","on","2590","Hande","MissingVComma","exp","47","39","263","S[1]","1","0"
"exp","DashedSentence","10","follows","2590","Hande","MissingVComma","exp","47","39","255","S[1]","1","0"
"exp","DashedSentence","9","teacher","2590","Hande","MissingVComma","exp","47","39","245","S[1]","1","0"
"exp","DashedSentence","8","my","2590","Hande","MissingVComma","exp","47","39","209","S[1]","1","0"
"exp","DashedSentence","7","who","2590","Hande","MissingVComma","exp","47","39","453","S[1]","1","0"
"exp","DashedSentence","6","artist%2C","2590","Hande","MissingVComma","exp","47","39","242","S[1]","1","0"
"exp","DashedSentence","5","the","2590","Hande","MissingVComma","exp","47","39","267","S[1]","1","0"
"exp","DashedSentence","4","which","2590","Hande","MissingVComma","exp","47","39","307","S[1]","1","0"
"exp","DashedSentence","3","tree","2590","Hande","MissingVComma","exp","47","39","334","S[1]","1","0"
"exp","DashedSentence","2","apple","2590","Hande","MissingVComma","exp","47","39","294","S[1]","1","0"
"exp","DashedSentence","1","The","2590","Hande","MissingVComma","exp","47","39","289","S[1]","1","0"
"exp","DashedSentence","12","thick.","3146","Carmen","Comma","exp","50","5","251","S[1]","1","1"
"exp","DashedSentence","11","was","3146","Carmen","Comma","exp","50","5","414","S[1]","1","1"
"exp","DashedSentence","10","read","3146","Carmen","Comma","exp","50","5","354","S[1]","1","1"
"exp","DashedSentence","9","adopted%2C","3146","Carmen","Comma","exp","50","5","215","S[1]","1","1"
"exp","DashedSentence","8","couple","3146","Carmen","Comma","exp","50","5","234","S[1]","1","1"
"exp","DashedSentence","7","the","3146","Carmen","Comma","exp","50","5","272","S[1]","1","1"
"exp","DashedSentence","6","who","3146","Carmen","Comma","exp","50","5","223","S[1]","1","1"
"exp","DashedSentence","5","student%2C","3146","Carmen","Comma","exp","50","5","201","S[1]","1","1"
"exp","DashedSentence","4","the","3146","Carmen","Comma","exp","50","5","259","S[1]","1","1"
"exp","DashedSentence","3","which","3146","Carmen","Comma","exp","50","5","323","S[1]","1","1"
"exp","DashedSentence","2","book","3146","Carmen","Comma","exp","50","5","218","S[1]","1","1"
"exp","DashedSentence","1","The","3146","Carmen","Comma","exp","50","5","227","S[1]","1","1"
"exp","DashedSentence","15","worked.","2380","Tessa","Base","exp","52","46","208","S[1]","0","1"
"exp","DashedSentence","14","hour","2380","Tessa","Base","exp","52","46","230","S[1]","0","1"
"exp","DashedSentence","13","an","2380","Tessa","Base","exp","52","46","229","S[1]","0","1"
"exp","DashedSentence","12","in","2380","Tessa","Base","exp","52","46","298","S[1]","0","1"
"exp","DashedSentence","11","made","2380","Tessa","Base","exp","52","46","265","S[1]","0","1"
"exp","DashedSentence","10","hired","2380","Tessa","Base","exp","52","46","337","S[1]","0","1"
"exp","DashedSentence","9","happily","2380","Tessa","Base","exp","52","46","217","S[1]","0","1"
"exp","DashedSentence","8","landlord","2380","Tessa","Base","exp","52","46","222","S[1]","0","1"
"exp","DashedSentence","7","the","2380","Tessa","Base","exp","52","46","252","S[1]","0","1"
"exp","DashedSentence","6","who","2380","Tessa","Base","exp","52","46","450","S[1]","0","1"
"exp","DashedSentence","5","contractor","2380","Tessa","Base","exp","52","46","249","S[1]","0","1"
"exp","DashedSentence","4","the","2380","Tessa","Base","exp","52","46","272","S[1]","0","1"
"exp","DashedSentence","3","which","2380","Tessa","Base","exp","52","46","242","S[1]","0","1"
"exp","DashedSentence","2","key","2380","Tessa","Base","exp","52","46","244","S[1]","0","1"
"exp","DashedSentence","1","The","2380","Tessa","Base","exp","52","46","210","S[1]","0","1"
"exp","DashedSentence","23","accidentally.","4765","Matthew","Comma","exp","55","17","349","S[1]","1","1"
"exp","DashedSentence","22","seat","4765","Matthew","Comma","exp","55","17","215","S[1]","1","1"
"exp","DashedSentence","21","the","4765","Matthew","Comma","exp","55","17","229","S[1]","1","1"
"exp","DashedSentence","20","on","4765","Matthew","Comma","exp","55","17","319","S[1]","1","1"
"exp","DashedSentence","19","spilled","4765","Matthew","Comma","exp","55","17","288","S[1]","1","1"
"exp","DashedSentence","18","morning","4765","Matthew","Comma","exp","55","17","328","S[1]","1","1"
"exp","DashedSentence","17","the","4765","Matthew","Comma","exp","55","17","313","S[1]","1","1"
"exp","DashedSentence","16","in","4765","Matthew","Comma","exp","55","17","220","S[1]","1","1"
"exp","DashedSentence","15","bought","4765","Matthew","Comma","exp","55","17","255","S[1]","1","1"
"exp","DashedSentence","14","had","4765","Matthew","Comma","exp","55","17","471","S[1]","1","1"
"exp","DashedSentence","13","called%2C","4765","Matthew","Comma","exp","55","17","231","S[1]","1","1"
"exp","DashedSentence","12","had","4765","Matthew","Comma","exp","55","17","255","S[1]","1","1"
"exp","DashedSentence","11","Canada","4765","Matthew","Comma","exp","55","17","263","S[1]","1","1"
"exp","DashedSentence","10","from","4765","Matthew","Comma","exp","55","17","192","S[1]","1","1"
"exp","DashedSentence","9","tourists","4765","Matthew","Comma","exp","55","17","187","S[1]","1","1"
"exp","DashedSentence","8","the","4765","Matthew","Comma","exp","55","17","225","S[1]","1","1"
"exp","DashedSentence","7","who","4765","Matthew","Comma","exp","55","17","313","S[1]","1","1"
"exp","DashedSentence","6","driver%2C","4765","Matthew","Comma","exp","55","17","261","S[1]","1","1"
"exp","DashedSentence","5","Uber","4765","Matthew","Comma","exp","55","17","237","S[1]","1","1"
"exp","DashedSentence","4","the","4765","Matthew","Comma","exp","55","17","249","S[1]","1","1"
"exp","DashedSentence","3","which","4765","Matthew","Comma","exp","55","17","257","S[1]","1","1"
"exp","DashedSentence","2","coffee","4765","Matthew","Comma","exp","55","17","212","S[1]","1","1"
"exp","DashedSentence","1","The","4765","Matthew","Comma","exp","55","17","262","S[1]","1","1"
"exp","DashedSentence","17","policy.","1300","Tessa","Comma","exp","58","49","796","S[1]","1","1"
"exp","DashedSentence","16","new","1300","Tessa","Comma","exp","58","49","342","S[1]","1","1"
"exp","DashedSentence","15","a","1300","Tessa","Comma","exp","58","49","298","S[1]","1","1"
"exp","DashedSentence","14","introduced","1300","Tessa","Comma","exp","58","49","213","S[1]","1","1"
"exp","DashedSentence","13","sent","1300","Tessa","Comma","exp","58","49","422","S[1]","1","1"
"exp","DashedSentence","12","ceremony%2C","1300","Tessa","Comma","exp","58","49","327","S[1]","1","1"
"exp","DashedSentence","11","the","1300","Tessa","Comma","exp","58","49","483","S[1]","1","1"
"exp","DashedSentence","10","at","1300","Tessa","Comma","exp","58","49","667","S[1]","1","1"
"exp","DashedSentence","9","recognized","1300","Tessa","Comma","exp","58","49","216","S[1]","1","1"
"exp","DashedSentence","8","chancellor","1300","Tessa","Comma","exp","58","49","188","S[1]","1","1"
"exp","DashedSentence","7","the","1300","Tessa","Comma","exp","58","49","296","S[1]","1","1"
"exp","DashedSentence","6","who","1300","Tessa","Comma","exp","58","49","227","S[1]","1","1"
"exp","DashedSentence","5","dean%2C","1300","Tessa","Comma","exp","58","49","243","S[1]","1","1"
"exp","DashedSentence","4","the","1300","Tessa","Comma","exp","58","49","233","S[1]","1","1"
"exp","DashedSentence","3","which","1300","Tessa","Comma","exp","58","49","205","S[1]","1","1"
"exp","DashedSentence","2","email","1300","Tessa","Comma","exp","58","49","241","S[1]","1","1"
"exp","DashedSentence","1","The","1300","Tessa","Comma","exp","58","49","243","S[1]","1","1"
"exp","DashedSentence","20","critics.","1655","Hande","Comma","exp","61","41","307","S[1]","1","1"
"exp","DashedSentence","19","food","1655","Hande","Comma","exp","61","41","290","S[1]","1","1"
"exp","DashedSentence","18","the","1655","Hande","Comma","exp","61","41","301","S[1]","1","1"
"exp","DashedSentence","17","by","1655","Hande","Comma","exp","61","41","266","S[1]","1","1"
"exp","DashedSentence","16","praised","1655","Hande","Comma","exp","61","41","325","S[1]","1","1"
